"","longL93fic","latL93fich"
"4996",964401.41,6447300.81
"4997",974460.5,6520374.72
"4998",974398.82,6520249.91
"4999",973485.72,6525465.43
"5000",1020126.43,6484173.12
"5001",1020691.51,6484591.79
"5002",964703.67,6447643.84
"5003",964484.62,6448242.76
"5004",964427.33,6448123.27
"5005",963011.8,6450331.08
"5006",963790.51,6448147.19
"5007",963700.93,6448153.39
"5008",963598.55,6448194.05
"5009",1001891.94,6479548.55
"5010",1001978.82,6478998.42
"5011",1001965.83,6478989.78
"5012",1001964.59,6479000.73
"5013",1001876.21,6478845.3
"5014",1001786.6,6478844.93
"5015",1001537.87,6478475.54
"5016",1001625.09,6478712.95
"5017",1002818.52,6479604.93
"5018",1002707.45,6480013.76
"5019",1009527.13,6482412.41
"5020",963387.55,6448389.18
"5021",1009575.08,6482680.01
"5022",1009632.08,6482724.9
"5023",1009475.78,6482930.22
"5024",1009300.18,6483126.57
"5025",1009164.11,6483167.78
"5026",1009084.96,6483381.98
"5027",1009914.7,6484120.11
"5028",1010035.07,6483942.02
"5029",1009779.56,6483187.64
"5030",1012048.25,6468216.37
"5031",970109.39,6384377.86
"5032",1010559.9,6468484.74
"5033",971491.23,6383806.11
"5034",971581,6384164.24
"5035",975611.27,6378842.17
"5036",976381.42,6378607.85
"5037",935324.92,6514283.01
"5038",935433.32,6514509.21
"5039",985131.08,6449139.12
"5040",919362.6,6405238.47
"5041",919414.87,6405334.33
"5042",983612.12,6409422.64
"5043",915079.82,6418396.55
"5044",983539.88,6409442.38
"5045",983467.83,6409395.08
"5046",960226.59,6445814.81
"5047",937597.52,6446986.26
"5048",940334.81,6455665.05
"5049",927396.91,6413539.11
"5050",957064,6443406.16
"5051",953101.38,6446378.57
"5052",845763.65,6351110.46
"5053",954090.05,6446090.84
"5054",954103.47,6446109.39
"5055",954140.5,6446122.91
"5056",954284.6,6446083.8
"5057",954309.75,6446092.83
"5058",920138.38,6411517.38
"5059",920808.49,6410703.84
"5060",920754.08,6410307.81
"5061",920901.32,6410296.01
"5062",920893.31,6411791.11
"5063",921190.04,6412144.71
"5064",920386.29,6409520.62
"5065",923325.04,6301189.32
"5066",920982.3,6409437.65
"5067",921129.15,6409517.87
"5068",926044.65,6391554.07
"5069",921718.2,6410052.9
"5070",921716.39,6410063.84
"5071",922053.91,6410473.94
"5072",922027.68,6410951.13
"5073",879824.17,6384912.79
"5074",879281.96,6384612.22
"5075",879026.13,6384151.85
"5076",925277.94,6375682.52
"5077",879278.06,6383973.03
"5078",874477.13,6378973
"5079",953065.4,6446496.15
"5080",874446.66,6378781.12
"5081",962393.73,6428023.03
"5082",874034.16,6379429.75
"5083",925571.67,6356316.48
"5084",927219.98,6354588.83
"5085",930353.56,6350234.25
"5086",924043.97,6348426.08
"5087",959980.59,6378858.69
"5088",960132.39,6378931.03
"5089",960195.82,6378455.36
"5090",960151.8,6378393.5
"5091",960198.8,6378003.2
"5092",960125.23,6378066.19
"5093",960360.3,6378982.5
"5094",890884.81,6438991.24
"5095",890850.39,6438957.19
"5096",958604.97,6378901.92
"5097",958153.92,6378804.31
"5098",958919.72,6376778.59
"5099",899009.62,6443396.3
"5100",899009.62,6443396.3
"5101",898995.83,6441923.77
"5102",899009.62,6443396.3
"5103",958670.29,6376499.14
"5104",959787.13,6376935.5
"5105",960403.52,6378130.76
"5106",950915.05,6376731.71
"5107",1013004.02,6490210.59
"5108",950771.5,6376556.88
"5109",950353.99,6376780.35
"5110",1013391.22,6489884
"5111",950780.05,6376827.37
"5112",950996.94,6377283.29
"5113",895086.53,6397772.53
"5114",975884.19,6524100.24
"5115",962715.63,6427556.38
"5116",961867.3,6499688.04
"5117",961585.76,6500143.23
"5118",919739.75,6530298.9
"5119",919931.84,6529738.75
"5120",928521.83,6347559.2
"5121",916393.37,6371075.56
"5122",918866.1,6377601.55
"5123",918408.72,6377156.46
"5124",918101.98,6376931.73
"5125",959410.23,6306184.8
"5126",952212.25,6304226.25
"5127",927040.73,6303487.66
"5128",912140.91,6417623.75
"5129",915310.89,6418115.47
"5130",916365.5,6415373.37
"5131",907046.61,6430605.48
"5132",906903.85,6430647.74
"5133",882928.45,6553041.18
"5134",882686.17,6554133.79
"5135",918052.58,6536506.01
"5136",918037.69,6536649.49
"5137",917808.97,6537797.42
"5138",917792.23,6537796.82
"5139",916000.05,6539355.37
"5140",915899.12,6536795.66
"5141",1008617.23,6507970.31
"5142",1008779.2,6507990.46
"5143",1009483.3,6507902.78
"5144",1009777.73,6507817.54
"5145",1009959.63,6507804.7
"5146",1010047.24,6507920.2
"5147",1010264.9,6508131.33
"5148",1010389.93,6508548.94
"5149",1009896.77,6508312.9
"5150",1009277.66,6508904.16
"5151",1008748.72,6509534.03
"5152",1008306.6,6508855.36
"5153",1005093.51,6508439.83
"5154",1004516.33,6501239.31
"5155",1003868.35,6501829.7
"5156",1003641.83,6501974.62
"5157",1002909.86,6502260.75
"5158",1002770.62,6502175.85
"5159",1002325.3,6502310.05
"5160",1001885.17,6501866.16
"5161",1001937.46,6501946.78
"5162",1001941.46,6501979.99
"5163",937458.54,6446691.87
"5164",937453.87,6446739.7
"5165",940128.39,6441245.94
"5166",959609.32,6446943.43
"5167",1001826.3,6502263.54
"5168",1001386.29,6502074.85
"5169",1001018.33,6501878.72
"5170",1000889.55,6501895.44
"5171",1001387.24,6502242.01
"5172",1002330.97,6502366.37
"5173",1004911.16,6500792.54
"5174",1002152.18,6507048.69
"5175",1012525.62,6465034.96
"5176",1009184.83,6468469.9
"5177",1009648.5,6469460.82
"5178",1002211.32,6512900.48
"5179",1002475.04,6513402.78
"5180",1002697.67,6513157.58
"5181",1004004.89,6512766.85
"5182",1004154.46,6512751.24
"5183",1004159.55,6512818.54
"5184",1004025.74,6512756.87
"5185",1001849.73,6512460.42
"5186",1001061.84,6510175.28
"5187",1004242.28,6503794.5
"5188",1004489.74,6503339.43
"5189",1006479.92,6502604.7
"5190",1006484.68,6502749.03
"5191",1007037.91,6503455.1
"5192",1006934.83,6503449.95
"5193",1006690.26,6503659.91
"5194",1005973.12,6504213.6
"5195",1006063.4,6504518.3
"5196",1005982.25,6504948.57
"5197",942131.14,6455337.83
"5198",927124.74,6412835
"5199",927064.48,6412865.82
"5200",926572.07,6412651.87
"5201",926281.97,6412458.29
"5202",962758.31,6504483.75
"5203",962859.1,6504377.02
"5204",963149.35,6503733.19
"5205",1001245.32,6514765.27
"5206",1001129.28,6514570.45
"5207",1001217,6514541.73
"5208",1001114.06,6514980.97
"5209",1002122.75,6515998.17
"5210",1002574.47,6516198.53
"5211",1002601.42,6516021.74
"5212",1002646.91,6516023.99
"5213",1002660.95,6515568.38
"5214",1002372.78,6515465.12
"5215",1001723.94,6508173.42
"5216",1003785.15,6507952.73
"5217",1005211.09,6509424.34
"5218",1006720.39,6510210.99
"5219",1005100.97,6509251.76
"5220",1004008.13,6507818.66
"5221",1003439.31,6507957.66
"5222",1003278.42,6508171.87
"5223",1003506.58,6507960.99
"5224",952879.8,6451970.57
"5225",913491.01,6520655.49
"5226",913689.13,6520917.4
"5227",914197.73,6519424.06
"5228",952835.28,6452089.8
"5229",952830.12,6452094.59
"5230",976761.82,6498674.96
"5231",976791.87,6499226.57
"5232",976355.39,6499034.88
"5233",976286.11,6498870.7
"5234",952898.15,6453170.75
"5235",926164.43,6412379.01
"5236",952748.98,6427165.83
"5237",971694.26,6490676.88
"5238",952676.5,6427076.86
"5239",972419.62,6490895.97
"5240",1020757.96,6482688.66
"5241",1020719.68,6482705.68
"5242",952707.43,6426963.07
"5243",1021182.2,6482575.61
"5244",1021637.29,6482195.97
"5245",1021322.07,6483791.9
"5246",975595.72,6527695.9
"5247",975589.96,6527792.69
"5248",952434.74,6426216.71
"5249",952056.57,6427037.73
"5250",953340.88,6426547.62
"5251",953913.9,6425697.59
"5252",953877.14,6425657.08
"5253",953911.74,6425401.38
"5254",953849.4,6424295.38
"5255",953579.53,6424161.33
"5256",954075.45,6424840.82
"5257",956936.94,6430297.51
"5258",957210.98,6427947.81
"5259",957242.68,6427869.09
"5260",960282.18,6437101.46
"5261",951281.08,6423220.87
"5262",951558.29,6423086.99
"5263",951680.16,6423099.92
"5264",950013.5,6428828.09
"5265",919177.41,6409336.03
"5266",919143.19,6405453.83
"5267",911724.28,6407086.46
"5268",911212.99,6419400.59
"5269",912607.48,6416925.5
"5270",949884.88,6428277.72
"5271",949149.74,6428136.22
"5272",953990.77,6436284.03
"5273",954982.55,6436202.57
"5274",954986.95,6436181.74
"5275",954891.36,6436053.77
"5276",955141.22,6436281.11
"5277",955374.97,6436260.69
"5278",955597.55,6436235.82
"5279",955795.45,6436240.96
"5280",956178.69,6436590.88
"5281",951243.9,6442665.82
"5282",952500.77,6440030.78
"5283",950455.67,6437211.02
"5284",950595.17,6437272.67
"5285",950637.58,6437189.34
"5286",950604.02,6437017.93
"5287",950930.36,6436724.98
"5288",950928.68,6436924.98
"5289",951044.1,6437178.73
"5290",962517.85,6443526.26
"5291",962457.48,6443410.66
"5292",962419.75,6443161.96
"5293",962409.39,6443138.51
"5294",962541.35,6443205.12
"5295",962868.32,6442887.8
"5296",963092.69,6442883.3
"5297",959366.18,6421233.07
"5298",959306.65,6421517.73
"5299",959295.75,6421557.3
"5300",959336.21,6421731.06
"5301",959503.72,6421674
"5302",960305.94,6422235.71
"5303",943569.49,6458343.04
"5304",848402.46,6576942.38
"5305",850356.45,6585321.43
"5306",838571.49,6569123.51
"5307",838170.89,6567170.98
"5308",838022.03,6567244.58
"5309",1005491.04,6508214.41
"5310",1005635.31,6508166.54
"5311",1006371.03,6508147.14
"5312",1006856.39,6508049.26
"5313",1006886.76,6508017.76
"5314",1007976.79,6507460.85
"5315",1008046.02,6507397.27
"5316",958460.23,6407429.77
"5317",961873.82,6407313.76
"5318",961928.54,6407285.03
"5319",913431.19,6374735.52
"5320",913194.67,6379335.97
"5321",913114.01,6377618.69
"5322",928588.48,6314906.45
"5323",928400.22,6316555.82
"5324",989967.55,6386671.98
"5325",918187.58,6374776.93
"5326",916985.56,6375544.57
"5327",917248.28,6375594.67
"5328",917791.64,6375694.52
"5329",918042.65,6376164.39
"5330",916357.56,6377671.64
"5331",916133.05,6378366.14
"5332",912777.87,6374831.38
"5333",918886.88,6351278.41
"5334",919218.07,6348871.76
"5335",966421.47,6390201.86
"5336",966766.66,6388227.31
"5337",970239.05,6390038.14
"5338",982239.33,6396802.79
"5339",982127.27,6396735.7
"5340",985447.11,6404578.78
"5341",963657.14,6388516.98
"5342",970710.99,6390160.59
"5343",937583.63,6447293.81
"5344",936229.05,6450502.97
"5345",937291.43,6431968.3
"5346",937355.92,6431953.76
"5347",985389.42,6403715.54
"5348",956914.98,6447058.43
"5349",928181.67,6434444.24
"5350",974709.02,6400688.45
"5351",938588.92,6445033.73
"5352",976140.51,6414346.14
"5353",973174.01,6402387.32
"5354",933216.33,6444723.6
"5355",947408.09,6407073.45
"5356",962500.3,6417956.58
"5357",947297.3,6433208.23
"5358",947355.02,6430951.72
"5359",949222.89,6444455.07
"5360",954575.37,6446029.69
"5361",972505.96,6407601.4
"5362",971137.06,6428058.51
"5363",974433.07,6443808.3
"5364",929426.39,6425904.85
"5365",967448.43,6445588.53
"5366",962359.72,6446076.67
"5367",967246.22,6443299.76
"5368",968074.57,6442516.08
"5369",965822.14,6442594.34
"5370",918461.93,6516507.19
"5371",918612.91,6516379.56
"5372",915616.34,6508829.12
"5373",915549.56,6507592.7
"5374",915374.83,6507653.58
"5375",917821.06,6507306.74
"5376",917913.79,6507165.02
"5377",917889.02,6509031.28
"5378",893456.17,6523745.84
"5379",894468.61,6523544.88
"5380",855739.48,6370968.52
"5381",895095.92,6538707.94
"5382",895340.76,6538493.76
"5383",895446.61,6538086.17
"5384",895463.69,6538097.71
"5385",895479.39,6538065.22
"5386",895179.75,6537633.68
"5387",896989.95,6530903.01
"5388",897302.5,6528424.18
"5389",896122.18,6527841.32
"5390",896115.95,6527730.13
"5391",845046.09,6588025.52
"5392",845468.28,6587935.66
"5393",890997.71,6560065.88
"5394",890556.89,6560574.04
"5395",890381.81,6560546.57
"5396",889237.18,6553933.49
"5397",889262.91,6553979.29
"5398",927220.15,6510202.28
"5399",927131.89,6510199.02
"5400",892165.59,6358695.47
"5401",893181.18,6356525.91
"5402",894578.91,6355690.68
"5403",894841.3,6355665.78
"5404",894925.5,6355546.35
"5405",891465.79,6353806.7
"5406",891391.03,6354137.53
"5407",891890.28,6353796.61
"5408",890892.7,6358123.59
"5409",890933.95,6358113.83
"5410",896015.37,6354523.84
"5411",896252.83,6354309.16
"5412",897042.63,6354433.85
"5413",898787.71,6353833.47
"5414",899703.47,6352662.01
"5415",899433.99,6351497.05
"5416",899640.42,6351247.5
"5417",895759.3,6352238.11
"5418",894756.63,6351917.94
"5419",933256.5,6495614.91
"5420",921245.86,6503994.71
"5421",919158.8,6503653.97
"5422",918420.39,6505782.88
"5423",906464.64,6542381.08
"5424",907522.81,6541561.89
"5425",907545.24,6541517.66
"5426",914218.01,6540670.76
"5427",914210.95,6539836.47
"5428",892915.2,6524084.78
"5429",897410.5,6526460.75
"5430",897877.13,6526108.81
"5431",897122.72,6527862.42
"5432",961877.74,6501011.96
"5433",919522.57,6527501.89
"5434",960931.85,6475761.54
"5435",921184.33,6507928.87
"5436",928882.07,6505409.26
"5437",929006,6505436.88
"5438",956694.25,6492422.79
"5439",956718.6,6492513.84
"5440",873305.36,6533687.48
"5441",927984.74,6523332.38
"5442",847649.12,6600176.49
"5443",847973.19,6600367.36
"5444",1020950.61,6475256.44
"5445",1021654.14,6475609.29
"5446",1021085.98,6473969.38
"5447",1021588.52,6473829.37
"5448",864282.95,6597572.43
"5449",848569.74,6530891.47
"5450",865202.01,6600661.98
"5451",868571.24,6599147.08
"5452",860436.18,6600227.85
"5453",860474.59,6600133.88
"5454",860488.86,6599960.29
"5455",863758.8,6597841.19
"5456",860695.17,6599916.77
"5457",939148.35,6592988.5
"5458",941182.82,6591588.73
"5459",939400.29,6576031.39
"5460",927759.29,6519374.47
"5461",1005835.83,6420946.1
"5462",1007401.52,6422651.46
"5463",1006813.25,6392155.31
"5464",1006972.32,6391902.87
"5465",1007065.28,6391904.42
"5466",1006846.45,6392310.08
"5467",1006803.12,6392435.07
"5468",1006702.97,6392697.41
"5469",987077.45,6436740.09
"5470",987085.5,6436750.46
"5471",987088.01,6436757.58
"5472",987062.05,6436827.43
"5473",987075.41,6436892.09
"5474",987076.61,6437035.23
"5475",987063.18,6437110.66
"5476",987077.66,6437166.37
"5477",986430.65,6438028.09
"5478",986046.39,6437828.29
"5479",986609.72,6436346.28
"5480",983954.49,6436311.54
"5481",983685.5,6436555.42
"5482",983686.15,6436712.55
"5483",983695.41,6437132.23
"5484",983459.48,6437648.79
"5485",983434.13,6437659.64
"5486",983412.28,6437671.65
"5487",982940.57,6435379.8
"5488",982844.09,6435345.39
"5489",982820.59,6435315.31
"5490",983202.27,6434594.22
"5491",983188.45,6434663.64
"5492",988349.92,6443804.42
"5493",988627.74,6443506.12
"5494",988645.91,6443389.89
"5495",988837.87,6443244.72
"5496",989005.81,6443097.43
"5497",988966.97,6442986.55
"5498",988844.89,6442986.88
"5499",988726.94,6442944.37
"5500",988809.18,6443129.31
"5501",982060.98,6441952.76
"5502",991217.26,6436336.16
"5503",991112.68,6436809.58
"5504",991354.31,6436958.99
"5505",991426.57,6436978.38
"5506",987241.85,6440836.26
"5507",987906.25,6437035.56
"5508",983706.13,6443847.75
"5509",956822.37,6449775.64
"5510",955379.3,6449769.1
"5511",990292.8,6439305.92
"5512",994298.29,6441380.56
"5513",994366.35,6441277.71
"5514",994362.3,6441138.42
"5515",994537.65,6440973.61
"5516",994607.7,6440873.86
"5517",993906.12,6441191.88
"5518",980711.98,6437910.37
"5519",980755.11,6437883.3
"5520",980832.54,6437882.79
"5521",981163.25,6437573.55
"5522",981620.43,6438126.55
"5523",981572.36,6438231.44
"5524",981570.16,6438452.47
"5525",980926,6438674.47
"5526",980473.71,6438437.93
"5527",994452.56,6436788.7
"5528",994884.52,6437372.56
"5529",994276.2,6435711.62
"5530",964262.09,6448824.54
"5531",964255.58,6448844.27
"5532",964072.72,6449127.61
"5533",963847.13,6449316.1
"5534",964412.49,6448155.65
"5535",964118.6,6449148.57
"5536",962760.31,6450480.49
"5537",978416.54,6442811.95
"5538",977181.79,6442289.48
"5539",969515.84,6446008.1
"5540",969659.65,6446060.37
"5541",969708.77,6445925.44
"5542",972247.69,6445370.94
"5543",983471.7,6448141.57
"5544",983435.45,6448034.86
"5545",986833.47,6444329.58
"5546",986782.54,6445109.71
"5547",985681.81,6449418.6
"5548",986099.46,6449816.07
"5549",984619.79,6449559.92
"5550",984165,6449940.31
"5551",983603.57,6450297.85
"5552",980505.63,6450751.34
"5553",980818.57,6450742.49
"5554",923011.75,6419144.31
"5555",919681,6421582.63
"5556",919016,6417991.44
"5557",919056.91,6417981.87
"5558",919781.13,6416863.09
"5559",917886.04,6415573.33
"5560",919949.54,6414812.54
"5561",919995.12,6414792.14
"5562",919394.33,6415026.05
"5563",918817.63,6414594.7
"5564",918273.2,6418265.46
"5565",909060.34,6414494.2
"5566",908937.62,6414267.05
"5567",925149.96,6418254.91
"5568",920045.26,6419728.06
"5569",920114.98,6419708.52
"5570",916310.99,6412240.78
"5571",916428.4,6412244.85
"5572",919070.97,6406557.58
"5573",918794.61,6408237.33
"5574",919273.98,6408920.32
"5575",919502.25,6409139.39
"5576",919595.86,6409031.65
"5577",919625.76,6409032.7
"5578",920756.09,6408617.44
"5579",920769.23,6408628.91
"5580",920769.49,6408661.92
"5581",920726.51,6408627.39
"5582",917303.35,6416253.16
"5583",917135.83,6415747.21
"5584",917179.65,6415715.73
"5585",917310.47,6415742.29
"5586",917780.04,6414958.49
"5587",917739.87,6414946.08
"5588",919210.29,6413453.2
"5589",919565.2,6411565.21
"5590",919566.5,6411609.27
"5591",918882.02,6409628.75
"5592",919992.53,6411369.21
"5593",909395.97,6428885.81
"5594",909357.65,6428884.53
"5595",909313.31,6428872.03
"5596",909385.48,6428796.45
"5597",909641.11,6428104.95
"5598",909620.13,6428137.25
"5599",906548.62,6429279.77
"5600",906219.68,6429279.87
"5601",906249.85,6429269.86
"5602",906279.63,6429292.85
"5603",906634.21,6429526.64
"5604",907297.73,6428759.59
"5605",907329.91,6428582.64
"5606",907302.96,6428559.74
"5607",905833.47,6427766.89
"5608",905673.7,6427827.62
"5609",905858.74,6427711.72
"5610",907326.37,6426405.22
"5611",907425.16,6426341.5
"5612",907450.38,6426331.34
"5613",907456.04,6426353.53
"5614",907742.7,6425985.03
"5615",907486.9,6425832.49
"5616",907814.04,6425487.34
"5617",908049.37,6425295.17
"5618",908036.13,6425244.71
"5619",969520.46,6446032.31
"5620",972004.35,6445324.26
"5621",971225.03,6445857.44
"5622",971743.46,6445824.09
"5623",972537.27,6445446.68
"5624",972512.86,6445679.72
"5625",973576.7,6448252.8
"5626",1000463.43,6457941.21
"5627",1000469.14,6457896.45
"5628",1001158.82,6457284.48
"5629",1004674.62,6456484.6
"5630",1004810.5,6456645.4
"5631",1004949.05,6456996.46
"5632",1004136.57,6457114.66
"5633",1004721.25,6469011.97
"5634",1004522.44,6468915.11
"5635",1004507.92,6469066.51
"5636",1004706.78,6469506.61
"5637",1004694.44,6469542.03
"5638",1004847.38,6469622.61
"5639",1004912.16,6469641.82
"5640",1003737.47,6466055.52
"5641",1003696.91,6466060.54
"5642",1003461.19,6467997.35
"5643",1003315.95,6467989.23
"5644",1003141.35,6468017.7
"5645",1002905.68,6468037.17
"5646",1002542.05,6466639.42
"5647",1002536.98,6466584.13
"5648",1002556.55,6466473.01
"5649",993657.44,6457647
"5650",993564.78,6457764.69
"5651",994202.01,6458674.47
"5652",994327.6,6459085.7
"5653",994287.84,6459132.84
"5654",1006742.36,6462630.09
"5655",1007134.24,6462661.53
"5656",1007519.46,6462641.62
"5657",1007645.3,6462572.81
"5658",1010842.96,6468113.66
"5659",1010896.26,6468150.37
"5660",1011609.04,6467867.98
"5661",983544.29,6453206.82
"5662",983557.68,6453208.43
"5663",983504.9,6453309.08
"5664",983199.14,6453520.23
"5665",983189.21,6453535.79
"5666",981776.87,6453827.65
"5667",992741.1,6457799.77
"5668",992533.13,6457690.89
"5669",992016.83,6457303.31
"5670",937673.11,6394823.83
"5671",936401.06,6394615.59
"5672",936746.04,6393808.29
"5673",936896.17,6393864
"5674",940660.97,6391796.62
"5675",939807.51,6393394.6
"5676",940430.29,6391677.71
"5677",937354.06,6395001.8
"5678",937819.97,6394739.37
"5679",940586,6397966.42
"5680",938775.48,6391234.22
"5681",939218.56,6390660.87
"5682",939341.31,6390835.63
"5683",936943.62,6393705.72
"5684",935058.6,6394224.9
"5685",935188.75,6393899.65
"5686",938194.56,6397964.94
"5687",937552.42,6394859.27
"5688",937815.26,6396800.04
"5689",938013.71,6396597.5
"5690",938168.3,6397303.67
"5691",938217.19,6397145.47
"5692",939411.99,6399021.83
"5693",933732.75,6395605.8
"5694",937621.56,6392340.83
"5695",941108.67,6391923.89
"5696",940485.69,6399813.34
"5697",967775.08,6442814.3
"5698",968301.94,6442524.89
"5699",968366.94,6442859.86
"5700",968116.54,6442710.98
"5701",968365.96,6442701.74
"5702",968417.01,6442834.01
"5703",967937.63,6442845.32
"5704",968096.94,6442524.04
"5705",968184.8,6442263.71
"5706",967609.1,6442121.83
"5707",967193.29,6442584.15
"5708",967654.76,6443367.38
"5709",967370.69,6443424.17
"5710",967581.07,6444945.94
"5711",968677.08,6445169.36
"5712",968866.21,6445125.52
"5713",968879.97,6445217.16
"5714",967061.27,6443757.02
"5715",965834.44,6445406.15
"5716",965695.08,6445514.23
"5717",965531.85,6445666.32
"5718",965522.69,6445747.97
"5719",965418.28,6445851.55
"5720",965418.57,6445894.58
"5721",964765.38,6445747.63
"5722",966712.45,6445552.86
"5723",965143.75,6445571.7
"5724",965457.68,6445211.95
"5725",965750.45,6444949.35
"5726",967014.85,6445001.6
"5727",966994.96,6445018.75
"5728",968054.79,6446260.98
"5729",967931.74,6446187.64
"5730",967463.59,6445829.29
"5731",967902.28,6445720.15
"5732",967029.61,6445845.62
"5733",967103.79,6445769.78
"5734",967136.18,6445742.16
"5735",967096.45,6445495.34
"5736",968105.81,6444931.56
"5737",968086.98,6445104.83
"5738",967907,6445101.06
"5739",967922.53,6445135.75
"5740",968145.53,6444964.29
"5741",966866.5,6444327.91
"5742",967021.48,6444319.57
"5743",967101.35,6444359.02
"5744",967144.49,6444460.92
"5745",966473.22,6444501.11
"5746",966388.46,6444542.49
"5747",966415.74,6444501.64
"5748",967150.04,6445337.57
"5749",967156.99,6445274.84
"5750",967165.22,6445100.11
"5751",967079.38,6445018.38
"5752",966885.05,6445035.04
"5753",965929.35,6444580.84
"5754",965831.6,6444776.74
"5755",965936.56,6444793.24
"5756",965944.12,6444848.59
"5757",966949.19,6445506.01
"5758",966725.04,6445276.27
"5759",966768.84,6445181.11
"5760",966012.37,6444894.54
"5761",966227.47,6444922.76
"5762",966451.57,6444873.35
"5763",966498,6445080.44
"5764",966590.22,6444997.36
"5765",966678.32,6445076.17
"5766",968351.03,6445903.61
"5767",965155.24,6446033.39
"5768",967071.47,6446718.82
"5769",967094.03,6446688.78
"5770",967069.89,6446590.7
"5771",967037.01,6446679.32
"5772",967118.55,6446695.84
"5773",967065.91,6446551.51
"5774",967002.66,6446587.8
"5775",967007.53,6446590.01
"5776",966998.56,6446600.63
"5777",966984.36,6446601.02
"5778",967065,6446671.52
"5779",967092.17,6446616.67
"5780",967095.26,6446643.81
"5781",967099.17,6446552.94
"5782",967106.95,6446553.27
"5783",967123.68,6446560
"5784",967152.26,6446736.31
"5785",967127.22,6446593.16
"5786",967148.18,6446699.11
"5787",967132.64,6446615.41
"5788",967110.44,6446620.46
"5789",967111.5,6446612.5
"5790",967152.19,6446688.28
"5791",967141.3,6446710.82
"5792",967054.52,6446569.03
"5793",967042.23,6446574.5
"5794",967096.91,6446687.9
"5795",967137.14,6446708.64
"5796",967062.28,6446586.37
"5797",967058.61,6446589.21
"5798",967105.21,6446676.25
"5799",967143.96,6446681.92
"5800",967139.5,6446620.71
"5801",967155.01,6446639.38
"5802",968921.23,6449125.79
"5803",968851.94,6449203.83
"5804",968550.15,6448414.39
"5805",968534.39,6448352.68
"5806",968487.39,6447538.27
"5807",968418.51,6447344.2
"5808",968558.6,6447121.15
"5809",968484.1,6448253.46
"5810",969008.4,6446852.5
"5811",969002.44,6446957.29
"5812",969152.1,6446955.78
"5813",969145.44,6447060.54
"5814",969050.65,6447104.45
"5815",969073.82,6447191.49
"5816",969032.31,6447298.75
"5817",968956.83,6447502.57
"5818",969141.29,6446322.01
"5819",969137.92,6446448.92
"5820",968698.4,6446807.05
"5821",968680.72,6447035.4
"5822",968557.06,6447206.13
"5823",968769.42,6447508.46
"5824",968623.33,6447017.91
"5825",968552.95,6447038.87
"5826",967864.79,6447164.2
"5827",967939.17,6447395.52
"5828",967885.44,6447441.22
"5829",967804.9,6447434.74
"5830",967890.43,6447473.45
"5831",967934.32,6447688.45
"5832",967901.23,6447600.98
"5833",967878.61,6447303.86
"5834",967825.13,6447179.5
"5835",966753.03,6446490.03
"5836",966774.82,6446444.95
"5837",967021.39,6446399.52
"5838",967220.8,6446412.11
"5839",966805.02,6446501.27
"5840",967134.52,6446423.4
"5841",967150.04,6446243.99
"5842",967354.87,6446196.78
"5843",967066.86,6446743.64
"5844",967069.81,6446773.78
"5845",967244.53,6446750.28
"5846",967461.63,6446730.62
"5847",967354.36,6446719
"5848",967323.84,6446719.68
"5849",967326.18,6446681.77
"5850",967366.2,6446674.49
"5851",967727.58,6446581.01
"5852",967744.95,6446605.78
"5853",967710.59,6446613.3
"5854",967702.43,6446555.92
"5855",967659.56,6446547.07
"5856",967657.62,6446592
"5857",967126.95,6446731.21
"5858",967705.53,6446599.07
"5859",967081.44,6446701.24
"5860",967081.07,6446891.32
"5861",967121.78,6446983.11
"5862",967143.57,6446938.03
"5863",967304.27,6447059
"5864",967417.97,6447200.96
"5865",967655.7,6446916.07
"5866",967879.87,6446896.73
"5867",967936,6446976.19
"5868",968177.76,6446664.48
"5869",968041.61,6446812.67
"5870",968086.02,6446982.67
"5871",968214.22,6447084.25
"5872",846299.06,6447592.25
"5873",843906.22,6450728.68
"5874",898730.76,6353496.55
"5875",909244.07,6310103
"5876",1007503.41,6394422.19
"5877",915797.44,6414852.59
"5878",900670.35,6432826.89
"5879",963352.26,6345922.26
"5880",918914.22,6408201.51
"5881",906883.42,6430728.07
"5882",940953.32,6442181.14
"5883",960575.31,6445598.34
"5884",960397.51,6446642.32
"5885",941279.76,6455480.69
"5886",941212.12,6452324.16
"5887",927363.95,6413387.87
"5888",926675.92,6412715.65
"5889",926374.03,6412552.65
"5890",925970.1,6409065.02
"5891",953442.97,6446589.58
"5892",848089.77,6574269.41
"5893",907824.27,6511637.76
"5894",848948.77,6574339.38
"5895",888222.03,6479052.08
"5896",887870.74,6475030.59
"5897",905080.44,6520667.57
"5898",904741.97,6519545.27
"5899",887124.23,6541225.61
"5900",916844.47,6350230.36
"5901",916690.64,6352066.92
"5902",930102.85,6339460.04
"5903",931740.06,6372187.99
"5904",838372.38,6361974.53
"5905",929808.02,6523073.41
"5906",929675.46,6523323.48
"5907",929530,6523488.06
"5908",847454.36,6582437.95
"5909",847770.79,6582442.64
"5910",848675.45,6582439.72
"5911",842904.56,6581110.51
"5912",842860.71,6581207.46
"5913",842983.72,6580896.43
"5914",843462.86,6583867.95
"5915",846193.43,6587910.1
"5916",845938.04,6588256.86
"5917",845752.96,6588385.38
"5918",845735.72,6588382.96
"5919",848685.57,6587620.73
"5920",938328.9,6584069.12
